time,status
2023-03-17 15:49:00,1.5555555555555556
2023-03-17 16:09:00,1.1875
2023-03-17 16:29:00,1.3333333333333333
2023-03-17 16:49:00,1.375
2023-03-17 17:09:00,1.0
2023-03-17 17:10:00,2.0714285714285716
2023-03-17 17:30:00,1.5333333333333334
2023-03-17 17:50:00,2.0588235294117645
2023-03-17 18:10:00,2.235294117647059
2023-03-17 18:17:00,2.0625
2023-03-17 18:37:00,2.2222222222222223
2023-03-17 18:57:00,1.25
2023-03-17 18:58:00,1.8333333333333333
2023-03-17 19:16:00,1.7058823529411764
2023-03-17 19:36:00,1.5625
2023-03-17 19:56:00,1.588235294117647
2023-03-17 20:17:00,1.1333333333333333
2023-03-17 20:37:00,1.2
2023-03-17 20:57:00,1.3125
2023-03-17 21:17:00,1.0
2023-03-17 21:37:00,1.1333333333333333
2023-03-17 21:58:00,1.0666666666666667
2023-03-17 22:18:00,1.1333333333333333
2023-03-17 22:38:00,1.0666666666666667
2023-03-17 22:58:00,1.0
2023-03-18 10:50:00,1.0666666666666667
2023-03-18 11:10:00,1.0666666666666667
2023-03-18 11:31:00,1.1333333333333333
2023-03-18 11:51:00,1.1333333333333333
2023-03-18 15:05:00,1.0833333333333333
2023-03-18 15:06:00,1.0
2023-03-18 15:26:00,1.1875
2023-03-18 15:46:00,1.1333333333333333
2023-03-18 16:06:00,1.0666666666666667
2023-03-18 16:26:00,1.3529411764705883
2023-03-18 16:47:00,1.0666666666666667
2023-03-18 17:07:00,1.2
2023-03-18 17:27:00,1.25
2023-03-18 17:47:00,1.1333333333333333
2023-03-18 20:19:00,1.0
2023-03-18 20:39:00,1.1333333333333333
2023-03-18 20:59:00,1.3529411764705883
2023-03-18 21:19:00,1.0666666666666667
2023-03-18 21:39:00,1.0
2023-03-18 22:00:00,1.1333333333333333
2023-03-18 22:20:00,1.0
2023-03-18 22:40:00,1.0
2023-03-18 23:00:00,1.0
2023-03-18 23:20:00,1.0
2023-03-18 23:41:00,1.0
2023-03-19 00:01:00,1.0
2023-03-19 00:21:00,1.0
2023-03-19 12:41:00,1.4375
2023-03-19 13:01:00,1.2666666666666666
2023-03-19 13:21:00,1.2666666666666666
2023-03-19 13:41:00,1.2
2023-03-19 14:01:00,1.0
2023-03-19 14:02:00,1.375
2023-03-19 14:22:00,1.1875
2023-03-19 14:43:00,1.1333333333333333
2023-03-19 15:03:00,1.1333333333333333
2023-03-19 15:24:00,1.4705882352941178
2023-03-19 15:44:00,1.25
2023-03-19 16:04:00,1.2
2023-03-19 16:24:00,1.2
2023-03-19 16:44:00,1.0666666666666667
2023-03-19 17:05:00,1.1875
2023-03-19 17:25:00,1.0666666666666667
2023-03-19 17:45:00,1.2
2023-03-19 18:05:00,1.1333333333333333
2023-03-19 18:25:00,1.1
2023-03-19 18:26:00,1.0
2023-03-19 18:46:00,1.1875
2023-03-19 19:06:00,1.0666666666666667
2023-03-19 19:26:00,1.1333333333333333
2023-03-19 19:46:00,1.2
2023-03-19 20:07:00,1.1333333333333333
2023-03-19 20:54:00,1.1333333333333333
2023-03-19 21:15:00,1.0666666666666667
2023-03-19 21:35:00,1.0666666666666667
2023-03-19 21:55:00,1.0
2023-03-19 22:15:00,1.0
2023-03-19 22:35:00,1.0
2023-03-20 11:11:00,1.2
2023-03-20 11:31:00,1.3125
2023-03-20 11:51:00,1.0666666666666667
2023-03-20 12:11:00,1.0666666666666667
2023-03-20 12:31:00,1.4375
2023-03-20 12:52:00,1.25
2023-03-20 13:12:00,1.1333333333333333
2023-03-20 13:32:00,1.0
2023-03-20 13:52:00,1.3125
2023-03-20 14:12:00,1.1333333333333333
2023-03-20 14:33:00,1.3125
2023-03-20 14:53:00,1.2666666666666666
2023-03-20 15:13:00,1.1333333333333333
2023-03-20 15:33:00,1.1333333333333333
2023-03-20 15:53:00,1.1333333333333333
2023-03-20 16:13:00,1.75
2023-03-20 16:14:00,1.0909090909090908
2023-03-20 16:34:00,1.375
2023-03-20 16:54:00,1.4375
2023-03-20 17:14:00,1.5625
2023-03-20 17:34:00,1.5625
2023-03-20 17:55:00,1.6666666666666667
2023-03-20 18:15:00,1.8888888888888888
2023-03-20 18:35:00,1.4666666666666666
2023-03-20 18:55:00,1.2666666666666666
2023-03-20 19:15:00,1.1333333333333333
2023-03-20 19:36:00,1.1875
2023-03-20 19:56:00,1.0
2023-03-20 20:16:00,1.1333333333333333
2023-03-20 20:36:00,1.1333333333333333
2023-03-20 20:56:00,1.0
2023-03-20 21:17:00,1.0
2023-03-21 12:02:00,1.1333333333333333
2023-03-21 12:22:00,1.2
2023-03-21 12:43:00,1.1875
2023-03-21 13:03:00,1.25
2023-03-21 13:23:00,1.588235294117647
2023-03-21 13:43:00,1.6470588235294117
2023-03-21 14:03:00,1.4666666666666666
2023-03-21 14:24:00,1.2666666666666666
2023-03-21 14:44:00,1.4375
2023-03-21 15:04:00,1.125
2023-03-21 15:24:00,1.1333333333333333
2023-03-21 15:44:00,1.0
2023-03-21 15:45:00,1.3636363636363635
2023-03-21 16:05:00,1.4375
2023-03-21 16:25:00,1.588235294117647
2023-03-21 16:45:00,1.5294117647058822
2023-03-21 17:05:00,1.75
2023-03-21 17:26:00,1.8235294117647058
2023-03-21 17:46:00,1.6
2023-03-21 18:06:00,2.0555555555555554
2023-03-21 18:26:00,1.875
2023-03-21 18:46:00,1.5
2023-03-21 19:07:00,1.1333333333333333
2023-03-21 19:27:00,1.3529411764705883
2023-03-21 19:47:00,1.3125
2023-03-21 20:07:00,1.1875
2023-03-21 20:27:00,1.3333333333333333
2023-03-21 20:28:00,1.1428571428571428
2023-03-21 20:48:00,1.1333333333333333
2023-03-21 21:08:00,1.0
2023-03-21 21:28:00,1.0
2023-03-21 21:48:00,1.0
2023-03-21 22:09:00,1.0
2023-03-22 12:35:00,1.1333333333333333
2023-03-22 12:56:00,1.1333333333333333
2023-03-22 13:16:00,1.0
2023-03-22 13:36:00,1.375
2023-03-22 13:56:00,1.1333333333333333
2023-03-22 14:17:00,1.0666666666666667
2023-03-22 14:37:00,1.2666666666666666
2023-03-22 14:57:00,1.3125
2023-03-22 15:17:00,1.1333333333333333
