congestion_distance,speed,status,congestion_trend,section_desc,name,time
720,8.06,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-03-18 16:26:49
650,17.06,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-18 16:26:51
510,14.49,3,加重,"西向东,北京路附近",北京路,2023-03-18 17:27:27
870,8.7,4,缓解,"西向东,从沙河桥到神奇大桥",北京路,2023-03-18 20:59:33
520,15.44,3,缓解,"西向东,盐务街附近",北京路,2023-03-18 20:59:33
650,15.66,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-19 12:41:10
720,15.29,2,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-03-19 14:22:12
510,15.24,3,加重,"西向东,北京路附近",北京路,2023-03-19 15:24:06
870,20.68,2,缓解,"西向东,从沙河桥到神奇大桥",北京路,2023-03-19 15:24:06
650,20.8,2,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-19 15:44:20
650,17.96,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-19 17:05:10
510,15.24,3,持平,"西向东,北京路附近",北京路,2023-03-19 18:46:12
650,16.53,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-20 11:31:15
550,3.36,4,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-03-20 12:31:49
510,15.24,3,加重,"西向东,北京路附近",北京路,2023-03-20 12:52:00
650,17.44,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-20 13:52:37
550,11.98,3,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-03-20 14:33:00
600,19.44,2,缓解,"西向东,从沙河桥到神奇大桥",北京路,2023-03-20 16:34:12
650,15.16,3,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-20 16:54:27
790,9.49,3,加重,"南向北,从中华北路到市北巷",市北路,2023-03-20 17:14:38
510,15.24,3,加重,"西向东,北京路附近",北京路,2023-03-20 17:34:49
600,7.75,4,加重,"东向西,从神奇大桥到沙河桥",北京路,2023-03-20 18:15:13
680,15.05,3,加重,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-03-20 18:15:13
650,17.46,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-20 18:15:15
650,9.62,3,缓解,"南向北,从沙河桥到金仓路",盐务街,2023-03-20 19:36:03
650,15.92,3,缓解,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 12:43:03
650,16.52,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 13:03:17
630,5.76,4,加重,"东向西,神奇大桥附近",北京路,2023-03-21 13:23:28
650,6.55,4,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 13:23:31
600,7.19,4,缓解,"东向西,从神奇大桥到沙河桥",北京路,2023-03-21 13:43:43
510,15.24,3,缓解,"西向东,北京路附近",北京路,2023-03-21 13:43:43
600,20.16,2,加重,"东向西,从神奇大桥到沙河桥",北京路,2023-03-21 14:44:22
600,19.51,2,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-03-21 15:04:34
720,14.33,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-03-21 15:45:00
650,15.45,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 16:05:13
600,7.16,4,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-03-21 16:25:24
2090,25.7,3,加重,"东向南,从神奇大桥到浣纱桥",北京路,2023-03-21 16:25:24
790,13.5,3,加重,"南向北,从中华北路到市北巷",市北路,2023-03-21 16:45:38
650,17.74,3,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 16:45:39
650,15.89,3,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 17:05:51
550,11.94,3,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-03-21 17:26:03
570,9.47,3,缓解,"北向南,从市北巷到八鸽岩路",市北路,2023-03-21 17:26:04
510,3.36,4,缓解,"北向南,汇丰港2元起附近",市北路,2023-03-21 18:06:30
1040,11.07,3,加重,"南向北,从中华北路到市北巷",市北路,2023-03-21 18:06:30
650,9.53,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 18:06:31
650,5.66,4,缓解,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 18:26:42
650,6.98,4,缓解,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 18:46:56
720,15.56,2,持平,"北向南,从麻冲路到盐务街",宅吉路,2023-03-21 19:27:19
650,16.04,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 19:27:21
650,15.54,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 19:47:35
650,9.62,3,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-21 20:07:48
720,10.28,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-03-21 20:27:59
720,6.97,4,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-03-22 13:36:34
550,10.29,3,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-03-22 14:57:27
600,19.51,2,持平,"西向东,从沙河桥到神奇大桥",北京路,2023-03-22 15:37:53
650,15.49,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-22 16:18:21
510,15.24,3,加重,"西向东,北京路附近",北京路,2023-03-22 16:38:31
870,20.4,2,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-03-22 16:38:31
650,13.25,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-22 17:19:00
550,13.82,2,缓解,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-03-22 17:39:11
720,14.14,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-03-22 17:39:11
650,15.69,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-22 18:39:53
720,14.6,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-03-22 19:00:06
650,15.94,3,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-22 19:20:21
650,9.76,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-22 20:41:09
650,9.47,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-22 21:01:25
650,14.63,3,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 12:55:36
650,2.35,4,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 13:15:47
650,2.35,4,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 13:35:58
650,8.8,4,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 13:56:08
650,9.9,3,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 14:36:30
600,14.67,3,缓解,"东向西,从神奇大桥到沙河桥",北京路,2023-03-23 14:56:39
520,15.28,3,加重,"西向东,盐务街附近",北京路,2023-03-23 14:56:39
870,18.46,2,持平,"西向东,从沙河桥到神奇大桥",北京路,2023-03-23 14:56:39
550,7.64,3,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-03-23 15:16:50
600,19.12,3,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-03-23 15:37:01
650,16.92,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 16:17:26
650,15.15,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 16:37:37
650,14.17,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 16:57:48
550,9.95,3,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-03-23 17:17:57
650,17.88,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 17:17:58
720,7.97,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-03-23 17:38:09
790,12.12,3,加重,"南向北,从中华北路到市北巷",市北路,2023-03-23 17:58:21
650,7.65,4,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 18:18:34
600,19.1,3,缓解,"西向东,从沙河桥到神奇大桥",北京路,2023-03-23 18:38:43
650,9.55,3,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 18:38:45
510,15.41,3,持平,"西向东,北京路附近",北京路,2023-03-23 19:39:15
650,15.83,3,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 20:19:39
720,15.21,2,缓解,"北向南,从麻冲路到盐务街",宅吉路,2023-03-23 20:39:48
650,2.41,4,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-23 20:39:49
510,15.24,3,加重,"西向东,北京路附近",北京路,2023-03-24 13:32:20
650,16.3,3,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-24 13:32:21
600,6.86,4,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-03-24 14:12:41
650,19.84,2,缓解,"南向北,从沙河桥到金仓路",盐务街,2023-03-24 14:12:43
650,9.12,4,加重,"南向北,从沙河桥到金仓路",盐务街,2023-03-24 19:38:20
510,15.24,3,缓解,"西向东,北京路附近",北京路,2023-03-24 19:58:30
650,7.22,4,持平,"南向北,从沙河桥到金仓路",盐务街,2023-03-24 20:18:44
720,8.54,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-03-24 20:38:53
720,13.33,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-03-24 21:59:33
720,14.37,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-11 20:14:19
720,10.22,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-11 20:34:30
650,6.81,4,加重,"北向南,从市北路到沙河桥",盐务街,2023-04-11 21:55:12
550,8.08,3,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-04-12 11:21:03
1040,18.33,2,加重,"南向北,从中华北路到市北巷",市北路,2023-04-12 11:41:13
510,14.91,3,加重,"西向东,北京路附近",北京路,2023-04-12 16:03:40
720,15.26,2,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-12 16:03:41
600,19.34,2,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-04-12 16:44:08
1040,18.5,2,加重,"南向北,从中华北路到市北巷",市北路,2023-04-12 17:04:22
720,13.58,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-12 17:24:34
1080,17.51,2,加重,"南向北,从中华北路到市北巷",市北路,2023-04-12 17:24:35
520,5.62,4,加重,"南向北,从兴贵路到金仓路",盐务街,2023-04-12 17:24:36
840,17.57,2,加重,"南向北,从盐务街到市北巷",市北路,2023-04-12 17:44:48
720,14.79,2,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-12 18:04:59
820,12.35,3,加重,"南向北,从盐务街到市北巷",市北路,2023-04-12 18:05:00
520,1.64,4,加重,"南向北,从兴贵路到金仓路",盐务街,2023-04-12 18:45:26
590,16.27,2,加重,"北向南,从太乙巷到盐务街",宅吉路,2023-04-12 20:46:49
520,8.02,4,持平,"南向北,从兴贵路到金仓路",盐务街,2023-04-12 20:46:51
520,8.44,4,持平,"南向北,从兴贵路到金仓路",盐务街,2023-04-12 21:07:02
800,21.48,2,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-04-14 11:50:50
720,12.23,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-14 12:11:01
650,12.03,3,加重,"北向南,从市北路到沙河桥",盐务街,2023-04-14 12:11:02
720,8,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-14 13:31:43
510,15.85,3,加重,"西向东,北京路附近",北京路,2023-04-14 13:51:53
870,7.24,4,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-04-14 14:12:03
2090,11.02,4,加重,"东向南,从神奇大桥到浣纱桥",北京路,2023-04-14 14:12:03
520,15.56,3,持平,"西向东,盐务街附近",北京路,2023-04-14 14:12:03
550,4.27,4,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-04-14 14:12:03
1550,22.75,3,缓解,"东向南,从沙河桥到北京西路",北京路,2023-04-14 14:52:24
510,16.23,3,持平,"西向东,北京路附近",北京路,2023-04-14 14:52:24
1760,8.63,4,持平,"东向南,从沙河桥到浣纱桥",北京路,2023-04-15 11:40:03
820,17.29,2,缓解,"南向北,从盐务街到市北巷",市北路,2023-04-15 11:40:04
830,7.04,4,持平,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-04-15 12:00:14
2090,11.49,4,持平,"东向南,从神奇大桥到浣纱桥",北京路,2023-04-15 12:00:14
650,6.54,4,加重,"北向南,从市北路到沙河桥",盐务街,2023-04-15 12:40:39
810,9.0,4,持平,"东向南,从瑞金北路到北京西路",北京路,2023-04-15 13:00:48
510,15.41,3,加重,"西向东,北京路附近",北京路,2023-04-15 13:00:48
570,7.87,3,加重,"南向北,从盐务街到市北巷",市北路,2023-04-15 13:00:49
650,2.66,4,加重,"南向北,从沙河桥到金仓路",盐务街,2023-04-15 13:00:50
650,6.68,4,加重,"北向南,从市北路到沙河桥",盐务街,2023-04-15 13:00:50
660,7.52,4,持平,"东向南,从贵州省文物博物馆学会到北京西路",北京路,2023-04-15 13:20:59
510,11.34,3,持平,"东向西,从瑞金北路到北新区路",北京路,2023-04-15 13:20:59
510,15.24,3,加重,"西向东,北京路附近",北京路,2023-04-15 13:20:59
510,15.24,3,缓解,"西向东,北京路附近",北京路,2023-04-16 20:44:05
790,9.09,3,加重,"南向北,从中华北路到市北巷",市北路,2023-04-16 21:44:36
1760,27.34,2,加重,"东向南,从沙河桥到浣纱桥",北京路,2023-04-17 16:20:22
600,19.95,2,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-04-17 16:20:22
720,9.95,3,缓解,"北向南,从麻冲路到盐务街",宅吉路,2023-04-17 16:20:23
600,19.5,2,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-04-17 17:20:50
720,14,3,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-17 18:01:12
510,1.32,4,加重,"北向南,汇丰港2元起附近",市北路,2023-04-17 18:01:13
840,17.86,2,加重,"南向北,从盐务街到市北巷",市北路,2023-04-17 18:01:13
520,8.02,4,持平,"南向北,从兴贵路到金仓路",盐务街,2023-04-17 18:01:14
600,7.9,4,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-04-17 18:21:23
520,6.52,4,加重,"南向北,从兴贵路到金仓路",盐务街,2023-04-17 18:21:25
600,6.91,4,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-04-17 18:41:34
600,19.72,2,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-04-18 14:58:17
600,18.77,3,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-04-18 15:58:45
720,14.82,2,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-18 15:58:46
720,6.46,4,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-18 16:39:04
570,12.75,2,缓解,"北向南,从市北巷到八鸽岩路",市北路,2023-04-18 16:39:04
550,3.36,4,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-04-18 17:19:22
720,14.46,3,缓解,"北向南,从麻冲路到盐务街",宅吉路,2023-04-18 17:19:22
550,5.73,4,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-04-18 17:39:31
550,10.48,3,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-04-18 17:59:41
550,3.36,4,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-04-18 18:19:51
550,7.61,3,持平,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-04-18 18:40:01
600,6.76,4,持平,"西向东,从沙河桥到神奇大桥",北京路,2023-04-18 19:00:11
550,7.85,3,缓解,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-04-18 19:00:11
600,9.8,3,加重,"北向南,盐务街附近",宅吉路,2023-04-18 20:20:49
820,12.17,3,加重,"南向北,从盐务街到市北巷",市北路,2023-04-19 15:56:20
800,18.9,2,持平,"西向东,从沙河桥到神奇大桥",北京路,2023-04-19 16:56:50
600,7.19,4,加重,"西向东,从沙河桥到神奇大桥",北京路,2023-04-19 17:17:00
550,5.8,4,加重,"西向东,从北京路路口到神奇大桥",北京路辅路,2023-04-19 17:17:00
720,15.15,2,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-19 17:17:00
720,6.97,4,加重,"北向南,从麻冲路到盐务街",宅吉路,2023-04-19 17:37:11
590,9.6,3,加重,"北向南,从太乙巷到盐务街",宅吉路,2023-04-19 20:18:28
600,1.85,4,持平,"东向西,从神奇大桥到沙河桥",北京路,2023-04-20 11:46:16
520,15.41,3,加重,"西向东,体育路附近",北京路,2023-04-20 11:46:16
