congestion_distance,speed,status,congestion_trend,section_desc,name,time
870,19.46,2,持平,"西向东,从沙河桥到神奇大桥",北京路,2023-03-17 18:57:53
640,2.27,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-17 18:57:55
790,12.49,3,持平,"北向南,从黔灵山路到延安西路",瑞金北路,2023-03-17 18:57:57
640,1.68,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-17 21:17:39
640,7.17,4,缓解,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-17 22:18:18
550,15.79,2,加重,"南向北,从交易路到环城北路",瑞金北路,2023-03-18 11:10:50
560,2.64,4,持平,"北向南,从延安西路到中山西路",瑞金中路,2023-03-18 15:46:20
640,1.9,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-18 16:06:31
560,9.36,3,加重,"北向南,从延安西路到中山西路",瑞金中路,2023-03-18 16:06:33
640,2.08,4,缓解,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-18 16:26:45
640,5.36,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-19 13:01:17
640,2.13,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-19 13:21:29
750,10.98,3,加重,"东向西,从化龙桥到瑞金北路",延安中路,2023-03-19 13:21:29
1110,18.36,3,持平,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-03-19 13:41:40
1110,18.2,3,持平,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-03-19 17:45:29
640,8.82,4,加重,"西向东,环城北路附近",北京路,2023-03-19 19:46:46
1110,17.14,3,缓解,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-03-19 20:06:59
560,1.24,4,加重,"北向南,从延安西路到中山西路",瑞金中路,2023-03-20 16:34:09
640,7.97,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-20 17:14:34
640,1.51,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-20 17:34:45
1320,20.28,3,缓解,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-03-20 17:54:56
870,19.26,2,缓解,"西向东,从沙河桥到神奇大桥",北京路,2023-03-20 17:54:56
640,7.31,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-21 17:05:46
750,8.13,4,缓解,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-21 17:25:58
750,5.24,4,缓解,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-21 17:46:11
640,2.06,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-21 18:06:24
640,2.59,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-21 18:26:37
750,19.94,2,加重,"东向西,从化龙桥到瑞金北路",延安中路,2023-03-21 18:26:37
640,1.51,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-21 18:46:50
640,8.84,3,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-22 14:16:57
640,1.51,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-22 17:39:07
640,2.51,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-22 17:59:20
750,4.44,4,缓解,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-22 18:19:35
640,1.51,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-22 18:39:48
750,13.91,3,加重,"东向西,从化龙桥到瑞金北路",延安中路,2023-03-22 18:39:48
640,8.86,3,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-23 17:17:54
640,1.51,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-23 17:38:05
640,2.19,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-23 18:18:28
750,21.05,2,加重,"东向西,从化龙桥到瑞金北路",延安中路,2023-03-23 18:18:28
560,6.19,4,加重,"北向南,从延安西路到中山西路",瑞金中路,2023-03-23 22:00:28
1320,14.68,3,缓解,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-03-24 14:32:47
640,7.17,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-03-24 20:59:00
1320,15.43,3,加重,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-04-12 13:01:54
640,7.18,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-12 17:04:17
640,1.51,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-12 17:24:30
640,2.11,4,缓解,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-12 17:44:43
640,1.42,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-12 18:04:55
750,10.82,3,加重,"东向西,从化龙桥到瑞金北路",延安中路,2023-04-12 18:04:55
640,2.12,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-12 18:25:08
640,1.41,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-12 18:45:20
550,15.26,2,加重,"南向北,从交易路到环城北路",瑞金北路,2023-04-12 18:45:22
640,7.18,4,缓解,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-12 19:05:33
640,2.18,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-14 21:58:24
1320,17.67,3,加重,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-04-14 22:18:35
640,5.36,4,缓解,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-14 22:18:36
750,11.74,3,加重,"东向西,从化龙桥到瑞金北路",延安中路,2023-04-14 22:18:36
660,7.36,4,持平,"东向南,从贵州省文物博物馆学会到北京西路",北京路,2023-04-15 12:40:33
640,12.54,3,缓解,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-15 13:00:45
660,7.52,4,持平,"东向南,从贵州省文物博物馆学会到北京西路",北京路,2023-04-15 13:20:54
510,11.34,3,持平,"东向西,从瑞金北路到北新区路",北京路,2023-04-15 13:20:54
510,15.24,3,加重,"西向东,北京路附近",北京路,2023-04-15 13:20:54
640,1.41,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-15 13:20:56
1110,17.68,3,持平,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-04-16 20:23:49
640,3.31,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-16 21:04:12
640,2.2,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-16 21:24:22
640,8.01,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-17 17:20:47
520,2.08,4,加重,"西向东,从瑞金中路到人民大道北段",延安中路,2023-04-17 17:40:57
750,12.83,3,加重,"东向西,从化龙桥到瑞金北路",延安中路,2023-04-17 17:40:57
640,1.99,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-17 18:01:08
640,2.19,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-17 18:21:20
750,20.09,2,加重,"东向西,从化龙桥到瑞金北路",延安中路,2023-04-17 18:21:20
640,1.51,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-18 17:19:19
1280,9.49,4,加重,"西向东,从浣纱桥到星力百货(瑞金店)",延安西路,2023-04-18 17:59:38
730,22.47,2,加重,"东向西,从瑞金北路到浣纱桥",延安西路,2023-04-18 17:59:38
1120,15.45,3,缓解,"西向东,从贵州省文物博物馆学会到沙河桥",北京路,2023-04-18 18:39:56
540,17.02,3,缓解,"西向东,神奇大桥附近",北京路,2023-04-18 18:39:56
640,7.34,4,缓解,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-18 19:00:08
640,2.13,4,加重,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-19 18:37:36
750,18.86,2,加重,"东向西,从化龙桥到瑞金北路",延安中路,2023-04-19 18:37:36
640,2.1,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-19 18:57:46
750,7.95,4,持平,"西向东,从瑞金中路到化龙桥",延安中路,2023-04-20 14:07:24
